title,category,context,char_count,word_count,code_switching,has_date,has_location,has_person,has_shhal,has_shno
عاجل.. تفكات الحريرة ديال البيع والشرا فالسكن مؤقتا: الخزينة العامة بدات هاد الصباح تصايب شواهد الرسوم المثقلة بالعقار.. مور كثر من 20 يوم خزينة الدولة خسرات الملايير ومصالح المواطنين والمستثمرين توقفات,آش واقع,علمت “گود” من مصدر في الخزينة العامة، بلي هاد الصباح، تعطاو تعليمات للموظفين باش يعالجوا الملفات العالقة منذ ثلاثة أسابيع، خصوصا شواهد الرسوم المثقلة بالعقار، وبالتالي غادي يتم مؤقتا البيع والشراء ف السكن.,205,33,0,0,1,1,0,1
وثائق سرية.. الرئيس الموريتاني السابق ولد الطايع كان يعتابر حل قضية الصحرا تهديد لموريتانيا,آش واقع,أظهرت وثائق سرية كشفت عنها وزارة الخارجية الأمريكية، أن الرئيس الموريتاني السابق معاوية ولد سيدي أحمد الطايع، مابغاش أي حل لنزاع الصحرا ففتترة توليه الحكم.,155,25,0,0,1,1,0,0
العشا بالحوت كان غادي يتسبب ف موت روسية.. وها القصة,تبركيك,كادت سيدة من ضواحي موسكو أن تدفع حياتها ثمنا لطهوها سمكة الرقيطة (اللِّشْك). ونقلت المرأة (64 عاما) إلى المستشفى وهي تعاني من أعراض مقلقة تشمل تورما شديدا وزرقة في ذراعها اليسرى، مع شعور بالحرقان والتنميل في الأصابع. والحقيقة المدهشة أن سبب هذه الإصابة يعود إلى محاولة تحضير عشاء غريب، حيث أحضر ابنها سمكة رقيطة إلى المنزل، وخلال عملية تنظيفها طعنت الأم نفسها بشوكة سامة من ذيل السمكة.,385,67,0,0,1,0,1,0
هادي شهرين وهو هربان.. اعتقال عميد الشرطة المعروف بـ”الرايس”: خاصو يهبط لحبس بوركايز بسبب علاقتو بشبكة كبيرة للاتجار الدولي فالمخدرات وتبييض الفلوس,آش واقع,علمت “كود” أنه جرى اعتقال عميد شرطة كان يعمل بالمديرية الجهوية لمراقبة التراب الوطني بمدينة طنجة، خلال الساعات الماضية، وذلك بإحدى المناطق بالعاصمة الاقتصادية الدار البيضاء.,173,26,0,0,1,0,0,0
الكلاب الضالة فالمغرب: واش كاينا مقاربة مؤسساتية لحماية حقوقها تزامنا مع المونديال؟ وعلاش وزارة الصحة ماشي مدبر أساسي فملف كيهم الصحة العامة؟,آش واقع,من نهار خرجات الانتقادات للي كتوجهها منظمات دولية تعنى بحماية الحيوانات حول ما تصفه ب”الاستهداف العنيف” للكلاب الضالة في المغرب، تطرحو أسئلة فالبرلمان، بحيث كشفت أجوبة وزير الداخلية عن معطيات رسمية تفيد بلي كاين توجه جديد يراهن على حلول علمية وإنسانية للحد من هذه الظاهرة التي لطالما أثارت مشاكل صحية وحقوقية في نفس الوقت.,322,54,0,0,1,0,0,0
بعد الربط بين البرنامج والارهاب فالساحل.. مجلس الوزراء الإسباني صادق على شروط استضافة 3000 قاصر من تندوف,آش واقع,صادق مجلس الوزراء الإسباني، باقتراح من وزارة الإدماج والضمان الاجتماعي والهجرة، الثلاثاء، على شروط السماح بالإقامة المؤقتة للقاصرين من أصل صحراوي ومنح تأشيرات الإقامة للمراقبين الذين سيرافقونهم خلال إقامتهم بإسبانيا لمدة ثلاثة أشهر في إطار برنامج “عطلة سلام 2025”.,264,39,0,0,1,1,0,1
فلقاء مع “جون أفريك”.. رئيس حركة صحراويين من أجل السلام: البوليساريو فتراجع تدريجي وغادية للتلاشي,جورنالات بلادي,فمقابلة صحفية دارها مع مجلة “جون أفريك”، قال رئيس حركة صحراويين من أجل السلام، الحاج أحمد بارك الله، بأن جبهة البوليساريو تعيش آخر فتراتها نحو التلاشي.,151,26,0,0,1,1,0,0
ميلانيا ترامب تتهم: FBIM انتهكو الخصوصيات ديالي وفتشو متعلقاتي الشخصية!,جورنالات بلادي,من خلال مقطع فيديو، اتهمت زوجة الرئيس الأميركي السابق دونالد ترامب مكتب التحقيقات الفيدرالي “إف بي آي “FBI بانتهاك خصوصيتها خلال مداهمة منزل زوجها، مرشح الرئاسة الأميركية عن الحزب الجمهوري، في مارالاغو بولاية فلوريدا، بحثاً عن وثائق سرية احتفظ بها بعد مغادرته البيت الأبيض.,273,44,1,0,0,0,0,1
آيت إسحاق.. توقيف قاتل فوقت قياسي وحجز مول ماحيا,آش واقع,قدرات عناصر المركز القضائي بآيت إسحاق بمعاونة المركز الترابي ديال تيغسالين، نهار 8 شتنبر 2025، يوقفو واحد الشخص ارتكب جريمة قتل فظرف قياسي.,139,23,0,1,0,1,0,1
العلماني المغربي متعلقا بأذيال أحمد التوفيق! المخزن ضامنا للعلمانية ونقيضها,آراء,من رأى منكم علمانيا مغربيا. لقد اختفوا جميعا. ولم يعد يظهر لهم أثر. ومنذ مدة طويلة لم يعد يسمع لهم صوت.,103,21,0,0,0,0,0,0
البلجيكي هوگو بروس: أكبر خطأ درت فحياتي هو مشيت دربت فالجزائر وعقلية الجزائريين ما زويناش,كود سبور,بحالو بحال بزاف من المدربين اللي خدمو فالجزائر، اعتبر البلجيكي هوگو بروس المدرب الحالي لجنوب افريقيا، (اعتبر) التجربة ديالو بالعمل فالجزائر هي أسوء تجربة بالنسبة له كمدرب.,171,27,0,0,1,0,0,0
واشنطن: ما غادينش نعطيو الفيزا لمسؤولين فلسطينيين لحضور الجمعية العامة للأمم المتحدة,جورنالات بلادي,أعلنت الولايات المتحدة الجمعة أنها لن تمنح تأشيرات لمسؤولين في السلطة الفلسطينية لحضور الجمعية العامة للأمم المتحدة الشهر المقبل، حيث تعتزم فرنسا الاعتراف بدولة فلسطين.,168,25,0,0,1,0,0,1
جنيف.. بوجه نسائي حقوقي معروف: انتخاب المغرب فرئاسة اللجنة الاستشارية لمجلس حقوق الإنسان,آش واقع,انتخاب المغرب، بامتياز، في رئاسة اللجنة الاستشارية لمجلس حقوق الإنسان، في شخص نادية أمل البرنوصي، وذلك خلال الانتخابات التي جرت اليوم الاثنين بجنيف، في افتتاح الدورة ال 33 للجنة.,178,29,0,0,1,1,0,1
البوليس مع الديوانة حبطو تهريب كثر من 500 كلغ ديال الغبرة عبر ميناء طنجة -المتوسط,آش واقع,أسفرت عملية مشتركة بين مصالح الأمن الوطني والجمارك العاملة بميناء طنجة المتوسط، اليوم الثلاثاء، عن إجهاض عملية نوعية للتهريب الدولي للمخدرات القوية عبر ميناء طنجة المتوسط، وحجز ما مجموعه 514 كيلوغراما من مخدر الكوكايين.,219,34,0,0,1,1,1,1
واخا كان بوراقيه ففرنسا وعاش فيها 24 عام.. السلطات الفرنسية رحلات مغربي بسباب سجلو الجنائي,جورنالات بلادي,قالت جريدة لوباريزيان الفرنسية، إن السلطات المختصة رحلات، مؤخرا، مواطن مغربي كيبلغ من العمر 46 عام إلى بلده الأصلي، واخا كان بوراقيه ف فرنسا وعاش فيها 24 عام.,158,28,0,0,1,1,1,1
غدا الثلاثاء.. اخيرا افتتاح المسرح الكبير د الرباط وأودري أزولاي ورشيدة داتي ضيوف الشرف,جورنالات بلادي,بعد سنوات من الانتظار، غادي يفتح المسرح الكبير بالرباط أبوابو أخيرا. وبحسب مصادر لوديسك فإن حفل التنصيب غايكون نهار الثلاثاء بمناسبة زيارة إيمانويل ماكرون للمغرب.,162,25,0,0,1,1,0,1
البرلمان البريطاني كيحذر من الإرتباط بين الحرس الثوري الإيراني وحزب الله والبوليساريو.. الحكومة البريطانية: مازال ما لقيناش معلومات مؤكدة,آش واقع,توجه النائب عن حزب المحافظين بالبرلمان البريطاني، تشارلي ديوهيرست، بسؤال لوزارة الشؤون الخارجية والكومنويلث والتنمية البريطانية، يطلب فيه توضيحات حول الإرتباط العسكري بين الحرس الثوري الإسلامي التيراني وحزب الله وجبهة البوليساريو، وما إذا كانت الوزارة تتوفر على معطيات في هذا الصدد.,282,41,0,0,1,1,0,0
بريم مهور داروه الرجا للاعبين باش يربحو الوداد فالديربي,كود سبور,قرر المكتب المديري للرجاء الرياضي تخصيص منحة مهمة للفريق لتحفيز اللاعبين قبل الديربي ضد الوداد الرياضي، يوم الجمعة المقبل برسم الدورة 11 من البطولة الاحترافية.,159,25,0,0,1,1,0,1
سيدنا لونسا السكك الحديدية فكازا: 20 مليار درهم لهاد المشاريع فيها 3 محطات من الجيل الجديد و10 ديال القرب,آش واقع,أشرف الملك محمد السادس اليوم الأربعاء، بعمالة مقاطعة الحي الحسني بالدار البيضاء، على إعطاء انطلاقة مشاريع سككية مهيكلة ذات وقع كبير على التنقل داخل الحاضرة الكبرى للدار البيضاء، بقيمة 20 مليار درهم.,198,32,0,0,1,1,1,1
6 سنين نافذة د الحبس لزعيم شبكة متخصصة فالتهريب الدولي للمخدرات طيحاتها الديستي ففاس وخاصو يحط أزيد من 17 مليار للديوانة,آش واقع,راجعت غرفة الجنح التلبسية الاستئنافية بمحكمة الاستئناف بمدينة فاس، اليوم الثلاثاء، أحكامها في حق أفراد شبكة شبكة إجرامية متخصصة في التهريب الدولي للمخدرات وتبييض الأموال والارتشاء، والتي تم تفكيكها بناءً على معلومات استخباراتية دقيقة وميدانية وفرتها مصالح المديرية الجهوية لمراقبة التراب الوطني.,295,42,0,0,1,1,0,1
هادي مزيانة. اللي عندو بيرمي فالمغرب يقدر يسوگ فالصبليون والعكس صحيح,آش واقع,اطلع مجلس الحكومة، اليوم الخميس، على اتفاق على شكل تبادل مذكرات بين المغرب وإسبانيا الم ع د ل للاتفاق على شكل تبادل مذكرات المبرم في 8 مارس 2004 بشأن الاعتراف المتبادل برخص السياقة الوطنية وتبادلها، الموقع بمدريد في 29 فبراير و6 مارس 2004، ومشروع القانون رقم 25.24 يوافق بموجبه على الاتفاق المذكور، قدمهما وزير الشؤون الخارجية والتعاون الإفريقي والمغاربة المقيمين بالخارج ناصر بوريطة.,384,63,0,1,1,1,0,1
ماعرفو لاكفاش مات ولا فين تدفن: عائلة بريطانيا بغات جثة ولدها اللي مات فالمغرب,جورنالات بلادي,أفادت صحيفة “daily mail” أن رجل أعمال بريطاني مات وهو فعطلة فالمغرب مع صاحبتو، وعائلتو ماعرفات لاكفاش مات ولافين تدفن.,118,20,1,0,1,0,0,0
فضايح رئيس قسم الصفقات والميزانية بولاية جهة فاس مكناس.. غرفة الجنايات تستدعي مصرحي المحضر بالمصاحبة,آش واقع,قررت غرفة الجنايات الابتدائية المكلفة بالبث في جرائم المالية، أول أمس الثلاثاء، تأخير محاكمة رئيس قسم الميزانية والصفقات بولاية جهة فاس مكناس، إلى جانب مقاولين آخرين، يوجدون رهن الاعتقال الاحتياطي بالسجن المحلي بوركايز على خلفية ارتكابهم أفعالا إجرامية معاقب عليها قانونا.,272,41,0,0,1,1,0,1
ها كيفاش غادي تكون الأبحاث المالية مع دخول قانون المسطرة الجنائية حيز التنفيذ.. والحجز مايمكنش يشمل لفلوس والممتلكات اللي ماعندها علاقة بالجريمة,آش واقع,تضمن القانون رقم 03.23 المغير والمتمم للقانون رقم 22.01 المتعلق بالمسطرة الجنائية مستجدات هامة تتصل بعمل النيابة العامة في مختلف مناحي تدخلها في الخصومة الجنائية.,162,25,0,0,0,0,0,1
رئيس غرفة التجارة بجهة وادنون عطا جمل لعامل طانطان الجديد.. والهدية دارت ضجة فمواقع التواصل,تبركيك,قدم رئيس غرفة التجارة بجهة كلميم وادنون، أمس الاثنين، هدية عبارة عن جمل لعامل إقليم طانطان بمناسبة تعيينه على رأس الإقليم.,122,21,0,0,1,0,0,1
بعد استفادته من العفو الملكي.. بلعيرج مابغاش يهضر مع الإعلام وغادي يمشي لبلجيكا,تبركيك,بعد استفادته من العفو الملكي الذي أصدره الملك محمد السادس بمناسبة عيد الفطر الأخير، رفض المعتقل الإسلامي عبد القادر بلعيرج الصادرة في حقه عقوبة المؤبد، على خلفية تورطه في تهريب الأسلحة والتخطيط لهجمات إرهابية، (رفض) التعليق عن تجربته.,234,38,0,0,1,1,0,1
قبل اجتماع مجلس الأمن.. وفد دبلوماسي وعسكري فرنسي جا للعيون وغايتلاقى بمسؤولي بعثة المينورسو,آش واقع,علمت “كود” من مصدر مطلع، أن وفدا دبلوماسيا فرنسيا يضم مسؤولين سياسيين وعسكريين من السفارة الفرنسية بالرباط، حل قبل قليل بمطار الحسن الأول بمدينة العيون، فزيارة غايجتمع خلالها مع مسؤولي بعثة الأمم المتحدة فالصحراء “المينورسو”.,225,35,0,0,1,1,0,0
قارنوها بالتحية النازية… الصدع نايض بسباب جيست دارو ماسك بيديه ف حفل تنصيب ترامب,جورنالات بلادي,جدل كبير أثارته إشارة يد الملياردير إيلون ماسك أثناء حديثه خلال الاحتفال بتنصيب الرئيس الأمريكي دونالد ترامب الإثنين، إذ قارنها كثيرون بالتحية النازية.,151,23,0,0,0,0,0,0
المغنية كَرايمز الحبيبة السابقة ديال إيلون ماسك: السيد باسل وأنا مركزة على تربية ولادي,تبركيك,صرّحت المغنية الكندية غرايمز بتفاصيل جديدة تتعلق بعلاقتها مع شريكها السابق إيلون ماسك، ووصفت تصرفه الأخير على وسائل التواصل الاجتماعي ب”السخيف”، مؤكدة أن اهتمامها ينصب حاليًا على تنظيم شؤون تربية أطفالهما بعيدًا عن أي جدل علني.,227,36,0,0,0,1,0,1
الأرصاد الجوية كتحذر من الشتا مجهدة ووتبروري ورياح فهاد 7 الأقاليم,آش واقع,خرجات المديرية العامة للأرصاد الجوية بنشرة إنذارية من مستوى يقظة “برتقالي” قالت فيها أن زخات رعدية مصحوبة بحبات البرَد وبهبات رياح مرتقبة اليوم الثلاثاء في عدد من مناطق المملكة.,177,29,0,0,0,0,0,1
واش سالا طموح وهبي باش يولي رئيس المحكمة الدستورية؟.. مصدر برلماني لـ”كود”: وزير العدل لم يدعم مشروع قانون تنظيمي صادق عليه المجلس الوزاري وغايمدد لرئيس المحكمة الدستورية فترة إضافية,آش واقع,علمت “كود” من مصدر برلماني، بلي على عكس مشاريع القوانين السابقة التي دافع عليها وزير عبد اللطيف وهبي، بشراسة، خصوصا المسطرة الجنائية والعقوبات البديلة وغيرها، فإن مشروع قانون تنظيمي رقم 36.24 بتغيير وتتميم القانون التنظيمي رقم 066.13 المتعلق بالمحكمة الدستورية، لم يحظى بأي دعم من الوزير.,288,46,0,0,0,1,0,0
نايضة فايران واللحايا خرجو على عقلهم.. علاش؟ حيت عيالات بانو فمراطون بلا زيف! – فيديو,كود-تيفي,أعلن الادعاء العام في جزيرة كيش في إيران توقيف اثنين من منظمي ماراثون الجزيرة، على خلفية ما وصفه ب”مخالفات قانونية ودينية” بعد انتشار مقاطع تظهر نساء يشاركن في السباق من دون حجاب.,179,32,0,0,1,1,0,1
كفاية خوف من المجتمع : المؤخرة  هي البارشوك ديال الراجل وها علاش خاصها تكون عندك صحيحة,جورنالات بلادي,فواحد التحوّل جديد فثقافة الجسد، ولى عدد كبير من الرجال كيعطيو اهتمام كبير لعضلات المؤخرة، ماشي غير من ناحية الشكل، ولكن حتى من حيث القوة والأداء البدني، هاد التوجّه اللي كان محسوب غا على الرياضيين المحترفين ولا بعض الفئات، دابا ولى حاضر بقوة فالقاعات الرياضية، فالموضة، وحتى فالنقاش العام على الرجولة والصحة.,309,52,0,0,1,1,0,1
بعد موت الطبيب ديالو.. البارصا علن الحداد وريال مدريد تفاعل,كود سبور,أعلن النادي الكاتالوني مساء اليوم السبت الحداد بعد وفاة الطبيب الأول للفريق كارليس مينارو غارسيا بعد ظهر اليوم.,111,18,0,0,0,0,0,1
بسبب هجومها العسكري على غزة..  بريطانيا كتهدد إسرائيل بـ”إجراءات قاصحة”,جورنالات بلادي,هددت بريطانيا، الخميس، باتخاذ إجراءات حاسمة ضد إسرائيل إذا لم توقف هجومها العسكري على قطاع غزة وترفع القيود عن دخول المساعدات الإنسانية.,136,22,0,0,1,0,0,1
“عرس أزغنغان”.. شكون هاد “موسى” اللي عرسو قلب مواقع التواصل؟. وكيفاش مزال متشد هاد بارون المخدرات المبحوث عليه وطنيا وحتى دوليا؟,آش واقع,مزال الرأي العام الوطني وحتى الدولي يتابع أطوار العرس الكبير اللي دارو بارون المخدرات الشهير “موسى” بإحدى قاعات الحفلات المتواجدة قرب منطقة “أزغنغان” ضواحي إقليم الناظور واللي تابعة لهاد القاعة للنفوذ الترابي للدرك الملكي.,222,34,0,0,1,0,0,0
البوليساريو كتهدد منظمي سباق “أفريقيا إيكو رايس” والمشاركين فيه فحالة ما دازوا من الگرگرات,كود سبور,هددت جبهة البوليساريو في بيان لها منظمي سباق “أفريقيا إيكو رايس” باستهدافه في حالة مروره بمنطقة الگرگرات نحو الأراضي الموريتانية.,129,20,0,0,1,0,0,0
نهار العيد غايكون سخون .. الحرارة واصلة لـ44 درجة فتاونات وها شحال غادي توصل فباقي المدن,آش واقع,الحرارة جاية بزايد غدا السبت لعدد من المدن، حسب ما كشفت عنه المديرية العامة للأرصاد الجوية، وجات تفاصيل الحالة الجوية ديال غدا على الشكل التالي:,144,25,0,0,1,0,0,1
هيئة الأرصاد الجوية الصبليونية نشرات خريطة المملكة بالأقاليم الصحراوية,آش واقع,أثارت وكالة الأرصاد الجوية الإسبانية (AEMET) جدلاً واسعاً بإدراج الأقاليم الصحراوية الجنوبية على خريطة المغرب في منشوراتها الرسمية.,131,18,1,0,1,0,0,1
قرار محكمة العدل الأوروبية.. البي جي دي: كيشكل ابتزاز سياسيا وتدخل ماشي مقبول فسيادة المغرب وداعمين بقوة موقف السلطات المغربية,آش واقع,أعلنت الأمانة العامة لحزب العدالة والتنمية أنها تلقت باستغراب شديد قرار محكمة العدل الأوروبية الصادر أمس الجمعة 04 أكتوبر 2024، بخصوص الاتفاقيتين المتعلقتين بالفلاحة والصيد البحري الموقعتين سنة 2019 بين المملكة المغربية والاتحاد الأوروبي.,238,34,0,1,1,0,0,1
أخلاقيات البام فزمن بنت الباشا.. فضلت مول الشكارة لي كيميزي ويمول الحملات الانتخابية مول الفرماج وحكمات لصالحو قبل القضاء ضدا على أبو الغالي المزعج والنشيط تنظيميا وللي كيتجاوب مع أعضاء الحزب عكس ديالها,آش واقع,كشفت مصادر داخل حزب الأصالة والمعاصرة، في حديثها مع “گود”، بلي قضية تجميد عضوية صلاح الدين أبو الغالي، عضو القيادة الجماعية لحزب الأصالة والمعاصرة، عندها خلفيات كثيرة، منها ما هو تنظيمي وما هو سياسي تفاعلي.,206,35,0,0,0,1,0,0
سيدنا غادي يخطب هاد الليلة,آش واقع,علنات وزارة القصور الملكية والتشريفات والأوسمة أن سيدنا، غادي يوجه مساء اليوم الأربعاء، خطابا ساميا إلى شعبه الوفي، بمناسبة الذكرى التاسعة والأربعين للمسيرة الخضراء المظفرة.,173,25,0,0,0,1,1,1
المنظمة المغربية لحقوق الإنسان: طلقو شباب GENZ212.. الاحتجاج حق مشروع وخاص الحوار,آش واقع,دعات المنظمة المغربية لحقوق الإنسان ، فبلاغ رسمي، إلى الإفراج الفوري على الشباب اللي توقّف فالمسيرات الاحتجاجية مساء اليوم السبت.,129,20,0,0,1,0,0,1
“أسطورة” طياب الواليدة “.. ماكاينش شي واحد فالمغرب يقوليك الواليدة ديالي ماكاطيّبش مزيان ! كلشي كايجيب ليه الله بلي مّو هي احسن طباخة فالعالم ، الشاف بوكيز واخا هي تقدر تكون غا كاتعربز !,آراء,ديك النهار مجمعة مع واحد الصديقة فرنسية و هي تقوليا ” ماما ماكاتعرفش طيّب” ماعرفت باش نجاوبها، حيت اول مرة غانسمع هاد الجملة موالفة كانسمع غا ” ماما كاتصرع الكسكسو ” “احسن رفيسة هي ديال الواليدة” “الواليدة طيابها واعر…” العقل ديالي فاش قلبّت فيه على شي جواب نقدمو للفرنسية كانلقى ERROR 404.,290,52,1,0,0,1,0,0
الحزب الجمهوري الكتالوني قدم مقترح للكونگرس الاسباني لضمان حقوق الإنسان فمونديال 2030 وباغيه يتحيد من السعودية 2034,آش واقع,يدرس الكونگرس الإسباني في جلسة للجنة الشؤون الخارجية التابعة له، اليوم الثلاثاء الموافق لتاريخ 6 ماي 2025، مقترحا تشريعيا يدعو من خلاله الحكومة الإسبانية على ضمان حقوق الإنسان فيما يخص البلدان المستضيفة لكأس العالم 2030 كل من إسبانيا والمغرب والبرتغال.,252,40,0,1,1,0,1,1
الحجز على كار الوداد بسبب مؤيد اللافي والقضية فطريقها تحل,كود سبور,قرر الدولي الليبي مؤيد اللافي اللاعب السابق للوداد الرياضي، التراجع عن حجز حافلة الفريق الأحمر، والبحث عن حل ودي مع الفريق اللي ربح معه الالقاب.,144,25,0,0,1,1,0,1
780 هكتارا هي المساحات المحروقة لي تسجلات مقابل 6.100 هكتار ف2023.. انخفاض واضح في عدد حرائق الغابات والمساحات المتضررة بالمغرب ف 2024,آش واقع,أفادت الوكالة الوطنية للمياه والغابات بأن المغرب شهد انخفاضا ملحوظا في عدد حرائق الغابات والمساحات المتضررة خلال سنة 2024، حيث بلغ إجمالي المساحة المحروقة 780 هكتارا، مقابل 6.100 هكتار أتت عليها الحرائق خلال سنة 2023، أي أقل بسبع مرات.,235,39,0,0,1,1,1,0
مع وصول أولى شحنات اللحوم الحمراء المستوردة ثمن البكري والغنمي طاح فكازا.. والخراطي لـ”كود”: نقص بـ11 فالمائة,آش واقع,تراجعات أسعار اللحوم الحمراء فكازا، مع وصول أولى شحنات اللحوم المستوردة إلى المملكة. ووقفت “كود” على التسعيرة الجديدة المعتمدة فجولة ليها في متاجر كبرى ومحلات جزارة في وسط المدينة، مساء اليوم الاثنين.,200,32,0,0,1,1,0,1
120 مليار دولار ما بقات دايرة والو.. بيل غيتس خرج من قائمة أغنى 10 مليارديرات ف العالم!,تبركيك,خرج مؤسس شركة “مايكروسوفت” بيل غيتس، من القائمة ديال أغنى 10 أشخاص ف العالم، للمرة الأولى منذ 3 عقود، وخا كيمتالك ثروة كتقدر ب120 مليار دولار.,142,26,0,0,0,0,0,0
"ها شكون هوما أهم المزودين بالتصاريح بالاشتباه بغسل الأموال وتمويل الإرهاب.. القطاع البنكي فالمرتبة الأولى بـ44,82 فالمية",آش واقع,"على غرار سنة 2022، احتل القطاع البنكي خلال سنة 2023، المرتبة الأولى بين مزودي الهيئة الوطنية للمعلومات المالية بالتصاريح بالاشتباه بغسل الأموال وتمويل الإرهاب، حيث مثل هذا القطاع نسبة 44,82 في المائة من مجموع التصاريح بالاشتباه التي تلقتها الهيئة.",247,39,0,0,1,0,1,0
تراجع الحكومة على مراقبة سرعة الماطر.. قرار شعبوي وخطير كيعرض أرواح الناس للخطر. كيمثلو 63% من مجموع القتلى فالكسايد,آش واقع,الحكومة تراجعت اليوم وعلقات المذكرة ديال مراقبة سرعة الموطورات. الخطوة اللي باينة فالأول بحال “انتصار” عند صحاب الموطورات، ولكن فالحقيقة هي قرار شعبوي خطير، لأن الأرقام الرسمية كتصدمنا بالحقيقة المرة.,200,30,0,0,0,0,0,1
التشكيلي والمؤلف عبد الكريم الوزاني كيعيش الطفولة فالفن ديالو.. وغادي يعرض أعمالو فكازا,ميديا وثقافة,الفنان التشكيلي عبد الكريم الوزاني غايعرض لأول مرة فغاليري L’Atelier 21 فكازا، من نهار الثلاثاء 9 دجنبر 2025 حتى 10 يناير 2026، فمعرض تحت عنوان “طفولة الفن”. فهاد المناسبة، الغاليري غيطبع كتاب عن أعمالو تحت عنوان “شعرية المادة”، والنص مكتوب من طرف المؤرخ الفني محمد الميتالسي. توقيع الكتاب غيكون فالليلة ديال الافتتاح، بحضور الفنان والمؤلف.,340,55,1,1,1,1,0,1
السكوري: غادي نحيدو مقتضى منع الإضراب السياسي من قانون الإضراب وغنحذفو العقوبات الجنائية,الرئيسية,كشف يونس السكوري، وزير للإدماج الاقتصادي والمقاولة الصغرى والتشغيل والكفاءات، عن تعديلات جديدة تم التوافق عليها بين النقابات والحكومة والبرلمان، التي سيتم إدراجها في مشروع القانون التنظيمي للإضراب.,197,28,0,0,0,1,0,1
فأول تعليق على تجميد عضوية أبو الغالي.. المنصوري منسقة البام لـ”كود”: حزبنا ماشي محكمة وميمكنش نقول على أبو الغالي نصاب ولكن عليه 4 شكايات,الرئيسية,قالت فاطمة الزهراء المنصوري، منسقة القيادة الجماعية لحزب الأصالة والمعاصرة، في أول تعليق لها على قرار تجميد عضوية صلاح الدين أبو الغالي من المكتب السياسي للبام، “رفضت نعلق لأن هادشي كايدخلنا فالخطاب الشعبوي وضرب فيا ونضرب فيك وحنا عشنا قبل يومين لحظة شباب فقد امل وباغي يحرك، والمغاربة كيستحقو منا كثر من هادشي”.,312,53,0,0,0,1,0,1
قانون المالية 2026.. تحفيزات ضريبية فقطاع الأدوية تُثير احتمال استفادة لوبي صناعة الأدوية بما فيهم مجموعة كيملكها الوزير برادة مول ميشوك بشراكة مع بوزبع مول TGCC من امتيازات مهمة,آش واقع,تضمن مشروع قانون المالية لسنة 2026 مجموعة من الإجراءات الضريبية والجمركية الجديدة الهادفة إلى تشجيع الصناعة الوطنية للأدوية وتخفيض كلفة الاستيراد، وذلك عبر تعديل الفصل 30 من التعريفة الجمركية المتعلقة بالمنتجات الصيدلانية.,222,32,0,0,1,0,0,1
الغرفة الجنحية ففاس لغات متابعة الرابور الشهير “Pause Flow” ف حالة سراح وأمرات باش يبقى مشدود فالحبس,تبركيك,علمت “كود”، من مصادر مطلعة، أن الغرفة الجنحية بمحكمة الاستئناف بفاس، قررت زوال اليوم الخميس، إلغاء قرار متابعة جواد أصردي، المعروف بلقب “بوز فلو”، في حالة سراح، وأمرت من جديد بمتابعته في حالة اعتقال أمام غرفة الجنح التلبسية بابتدائية صفرو.,239,40,0,0,1,1,0,1
يونس مجاهد يكتب: الحسابات الكبيرة والصغيرة,ميديا وثقافة,أثار النقاش والجدل حول مشروع قانون إعادة تنظيم المجلس الوطني للصحافة، قضايا متعددة، رغم أنها ليست من اختصاص هذا المجلس، إلا أن إثارتها مؤشر على الأهمية التي يكتسيها هذا الحقل، في المجتمع، بصفة عامة، ولدى النخبة السياسية، خاصة.,226,38,0,0,0,0,0,0
قضية إسكوبار الصحرا: مواصلة الاستماع للشاهد شوقي صاحب الناصيري وها الجديد فجلسة اليوم,آش واقع,تواصل غرفة الجنايات الابتدائية بمحكمة الاستئناف بالدار البيضاء الاستماع للشهود فملف ما يعرف ب”إسكوبار الصحرا”، اللي متابع فيه سعيد الناصيري الرئيس الأسبق للوداد الرياضي والقيادي السابق بحزب الأصالة والمعاصرة وآخرون، وخلال جلسة اليوم الخميس كملت المحكمة الاستماع للشاهد عبد الواحد شوقي اللي معروف أنه صاحب سعيد الناصيري وهاذ الشي أكدو فشحال من مرة قدام المحكمة.,360,55,0,0,1,1,0,0
فاجعة فكازا.. قاصر مات بعدما طاح فصهريج مائي غير مرخص فدار الـ16 بالنواصر,آش واقع,مات قاصر، عندو 15 سنة، في ظروف مأساوية، اليوم الأحد، بعدما طاح داخل صهريج مائي غير مرخص، في منطقة فكازا كتعرف غياب المراقبة والتأطير.,133,24,0,0,0,0,0,0
أسود الفوتسال دارو أول حصة رسمية استعدادا للمونديال وها علاش خدم معهم الدگيگ,كود سبور,دار المنتخب الوطني المغربي لكرة القدم داخل القاعة مساء اليوم الجمعة 13 شتنبر 2024 الحصة التدريبية الرسمية الاولى استعدادا للمباراة اللي غايلعب فيها يوم الاثنين المقبل ضد منتخب طاجيكستان، لحساب الجولة الأولى عن المجموعة الخامسة من مونديال أوزباكستان.,249,38,0,1,1,0,0,0
